Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price,DistrictSize,PriceOneRoom,PriceOneRoomByDistrict,RoomSquare,Floor_cat,Floor_cat_qcut,HouseFloor_cat
8485,999,2.0,73.69809118558945,44.31700410338719,11.0,8,17.0,2006,0.130617806,1,1,39,10418,9,900.0,1,9,1,321130.4810776547,15,160565.24053882735,129339.26816358854,36.849045592794724,2,2,2
13987,999,1.0,46.83816328264286,24.40892881845309,8.0,2,12.0,1983,0.300322518,1,1,52,10311,6,811.3621621621621,1,9,1,203194.412978502,15,203194.412978502,129339.26816358854,46.83816328264286,1,1,2
4934,999,1.0,41.462932940134685,20.22944146503904,7.0,16,17.0,2009,0.175054867,1,1,36,10055,3,811.3621621621621,1,0,1,175345.17674165752,15,175345.17674165752,129339.26816358854,41.462932940134685,2,3,2
15603,999,3.0,73.14630071916497,45.67506696617554,8.0,1,12.0,1983,0.036122292,1,1,24,4378,0,1036.0,1,1,1,286282.4430589289,15,95427.48101964296,129339.26816358854,24.382100239721655,1,1,2
12237,9,2.0,61.15970135032901,38.45145526450537,8.0,8,14.0,1996,0.161531741,1,1,25,5648,1,30.0,2,4,1,204080.9153333631,294,102040.45766668156,96749.26169070917,30.579850675164504,2,2,2
13122,999,1.0,34.01522423558423,21.14091547170813,6.0,8,9.0,1974,0.050900058,1,1,43,10621,1,30.0,2,3,1,166193.39026655257,15,166193.39026655257,129339.26816358854,34.01522423558423,2,2,2
2223,8,2.0,52.81634390103558,31.435229899934377,8.0,4,14.0,1998,0.458174486,1,0,26,4439,1,1130.0,1,5,1,242133.24571654844,142,121066.62285827422,120139.85223371127,26.40817195051779,1,1,2
10351,999,1.0,38.32929735937431,22.670928802846568,7.0,6,17.0,2003,0.002211665,1,1,39,7614,3,811.3621621621621,1,5,0,246254.90218986347,15,246254.90218986347,129339.26816358854,38.32929735937431,2,2,2
13180,27,1.0,42.580785063872185,41.580785063872185,1.0,2,17.0,1977,0.011654127,1,1,4,915,0,1007.7811764705882,0,0,1,105571.92269344335,851,105571.92269344335,94738.78010510074,42.580785063872185,1,1,2
1604,1,2.0,64.00232559672472,63.00232559672472,1.0,17,22.0,1977,0.0071223169999999,1,1,1,264,0,1007.7811764705882,0,1,1,230668.92062260135,652,115334.46031130067,106080.89813984977,32.00116279836236,2,3,3
3817,999,3.0,93.66168792145504,93.66168792145504,0.0,9,17.0,1977,0.341071945,1,1,27,5664,48,2300.0,3,11,1,595472.7902119738,15,198490.93007065795,129339.26816358854,31.220562640485014,2,2,2
16162,999,3.0,80.99438638822906,46.19140990914327,10.0,6,17.0,2000,0.090799103,1,1,74,19083,2,1824.0896226415093,5,15,1,283125.06124346744,15,94375.02041448915,129339.26816358854,26.998128796076355,2,2,2
16521,999,3.0,64.45420693842861,43.826081654658,8.0,10,12.0,1982,0.041124634,1,1,46,9515,5,811.3621621621621,1,10,1,291305.4599023318,15,97101.81996744394,129339.26816358854,21.48473564614287,2,3,2
8440,999,2.0,65.47038824905368,35.318196725452054,10.0,20,22.0,2014,0.0006991189999999,1,1,14,3369,24,4129.0,0,3,1,147964.46911954106,15,73982.23455977053,129339.26816358854,32.73519412452684,3,3,3
6020,1,3.0,75.71411139862886,45.72798450070715,10.0,16,17.0,1994,0.025609157,1,1,33,5261,0,240.0,3,1,1,236130.6897472792,652,78710.22991575973,106080.89813984977,25.238037132876286,2,3,2
4928,57,1.0,38.71868378632523,19.55363088289967,7.0,6,17.0,2006,0.133215333,1,1,49,11395,3,1406.0,3,4,0,179230.7026398129,107,179230.7026398129,121811.56380831767,38.71868378632523,2,2,2
3722,1,2.0,64.84413463920099,64.84413463920099,0.0,6,17.0,1977,0.0071223169999999,1,1,1,264,0,1007.7811764705882,0,1,1,200563.314127442,652,100281.657063721,106080.89813984977,32.422067319600494,2,2,2
2125,27,2.0,70.62857305605145,69.62857305605145,1.0,1,1.0,1977,0.017647053,1,1,2,469,0,1007.7811764705882,0,0,1,201472.6326866112,851,100736.3163433056,94738.78010510074,35.314286528025725,1,1,1
7878,27,1.0,67.74636072105426,67.34717221878708,1.0,3,17.0,2017,0.017647053,1,1,2,469,0,1007.7811764705882,0,0,1,179294.23717618285,851,179294.23717618285,94738.78010510074,67.74636072105426,1,1,2
1058,61,2.0,54.41300607957872,32.45708997289704,8.0,14,16.0,1981,0.300322518,1,1,52,10311,6,811.3621621621621,1,9,1,271197.1899793478,118,135598.5949896739,119679.37826318154,27.20650303978936,2,3,2
7910,52,3.0,80.08311679106565,47.0080405421814,10.0,15,17.0,1987,0.371148999,1,1,34,7065,1,750.0,2,5,1,268864.490494967,143,89621.49683165566,97309.45887854553,26.69437226368855,2,3,2
12241,23,2.0,54.85768931262064,53.85768931262064,1.0,3,12.0,1977,0.034656082,1,1,0,168,0,1007.7811764705882,0,0,1,105200.64409013122,565,52600.32204506561,76232.42437168532,27.42884465631032,1,1,2
14710,27,2.0,51.31635813486714,50.31635813486714,1.0,8,17.0,1977,0.011654127,1,1,4,915,0,1007.7811764705882,0,0,1,149654.18549525083,851,74827.09274762541,94738.78010510074,25.65817906743357,2,2,2
5320,74,1.0,47.26018750083324,46.9672516317042,1.0,14,17.0,2017,0.075778755,1,1,6,1437,3,1007.7811764705882,0,2,1,152699.27960816573,114,152699.27960816573,127646.56495323495,47.26018750083324,2,3,2
3173,999,1.0,41.114194123673336,21.27087384469913,8.0,6,12.0,1982,0.090799103,1,1,74,19083,2,1824.0896226415093,5,15,1,162524.7403255772,15,162524.7403255772,129339.26816358854,41.114194123673336,2,2,2
16020,62,1.0,43.75131422858511,42.75131422858511,1.0,7,17.0,1977,0.072157581,1,1,2,629,1,1007.7811764705882,0,0,0,130974.23968145077,247,130974.23968145077,102579.53665948348,43.75131422858511,2,2,2
2617,999,2.0,66.4017046271681,66.62815756227727,1.0,1,1.0,2016,0.089039719,1,1,33,7976,5,1007.7811764705882,0,11,1,292516.48545145174,15,146258.24272572587,129339.26816358854,33.20085231358405,1,1,1
13509,999,2.0,45.62597307499014,33.68988816036676,5.0,5,5.0,1964,0.0,1,1,36,6714,2,2672.0,0,2,1,199868.12738911653,15,99934.06369455827,129339.26816358854,22.81298653749507,1,2,1
10755,27,2.0,67.08569071199982,67.08569071199982,0.0,11,17.0,1977,0.011654127,1,1,4,915,0,1007.7811764705882,0,0,1,152646.11322243372,851,76323.05661121686,94738.78010510074,33.54284535599991,2,3,2
2405,999,3.0,55.21395162782385,35.73270330255205,5.0,5,5.0,1961,0.069660344,1,1,31,6119,4,811.3621621621621,1,2,1,218665.02042907465,15,72888.34014302488,129339.26816358854,18.40465054260795,1,2,1
1424,999,2.0,65.28383450071519,36.79692646183222,11.0,15,17.0,2005,0.0,1,1,27,4798,0,30.0,2,8,1,348336.3227895341,15,174168.16139476706,129339.26816358854,32.641917250357594,2,3,2
1888,999,3.0,65.11857081871761,44.63874507268714,7.0,5,12.0,1974,0.020741326,1,1,24,5613,5,1340.0,2,5,1,304852.9155640432,15,101617.63852134773,129339.26816358854,21.70619027290587,1,2,2
13901,1,2.0,55.63107344936735,36.60379960287883,9.0,14,17.0,1999,0.036270089,1,1,6,1318,1,200.0,1,1,1,162068.4479529986,652,81034.2239764993,106080.89813984977,27.815536724683675,2,3,2
2713,9,1.0,42.048936614708914,20.700129037593324,8.0,3,17.0,2015,0.161531741,1,1,25,5648,1,30.0,2,4,1,137434.76842031977,294,137434.76842031977,96749.26169070917,42.048936614708914,1,1,2
5532,1,2.0,56.29531758954548,55.29531758954548,1.0,15,17.0,1977,0.0071223169999999,1,1,1,264,0,1007.7811764705882,0,1,1,152732.15388795492,652,76366.07694397746,106080.89813984977,28.14765879477274,2,3,2
11251,999,1.0,38.70469772701925,21.99360966996288,10.0,9,22.0,1991,0.133215333,1,1,49,11395,3,1406.0,3,4,0,215837.93518619105,15,215837.93518619105,129339.26816358854,38.70469772701925,2,2,3
4261,1,3.0,87.35794373099468,86.35794373099468,1.0,18,20.0,1977,0.0071223169999999,1,1,1,264,0,1007.7811764705882,0,1,1,309210.6772359071,652,103070.22574530238,106080.89813984977,29.119314576998224,3,3,3
12865,999,2.0,44.40145089132641,26.02790253597872,5.0,3,9.0,1967,0.081943463,1,1,20,2738,20,811.3621621621621,1,4,1,174216.7786700199,15,87108.38933500995,129339.26816358854,22.200725445663206,1,1,2
3773,999,3.0,79.38713119941282,45.18195765775105,10.0,9,17.0,1998,0.1363303,1,1,30,6141,10,262.0,3,6,1,423357.5707034968,15,141119.19023449894,129339.26816358854,26.46237706647094,2,2,2
5733,62,1.0,45.97729658169276,45.97729658169276,0.0,11,17.0,1977,0.072157581,1,1,2,629,1,1007.7811764705882,0,0,0,127644.67621895768,247,127644.67621895768,102579.53665948348,45.97729658169276,2,3,2
16580,999,3.0,72.35702099903686,55.62710629984253,5.0,4,9.0,1970,0.319809354,1,1,25,4756,16,2857.0,5,8,1,349370.32497933734,15,116456.77499311244,129339.26816358854,24.119006999678955,1,1,2
16431,999,2.0,41.18190939575658,24.766307396506893,5.0,3,5.0,1965,0.21843974,1,1,21,4472,6,1450.0,4,7,0,178894.7936928205,15,89447.39684641025,129339.26816358854,20.59095469787829,1,1,1
16642,27,1.0,51.62386153141174,19.437756072958297,1.0,1,1.0,2016,0.017647053,1,1,2,469,0,1007.7811764705882,0,0,1,142140.1592078855,851,142140.1592078855,94738.78010510074,51.62386153141174,1,1,1
2654,999,1.0,40.98923329315144,23.779488153768384,7.0,9,17.0,1988,0.135649789,1,1,46,7960,6,350.0,3,11,1,225730.35810971537,15,225730.35810971537,129339.26816358854,40.98923329315144,2,2,2
7366,999,2.0,78.81063145601274,78.81063145601274,0.0,6,17.0,1977,0.006076152,1,1,30,5285,0,645.0,6,6,1,377637.0661552177,15,188818.53307760885,129339.26816358854,39.40531572800637,2,2,2
16212,9,2.0,48.60759798893428,27.14566195901617,6.0,9,9.0,1974,0.13012277,1,1,8,1986,0,1007.7811764705882,0,0,1,153808.3992034611,294,76904.19960173055,96749.26169070917,24.30379899446714,2,2,2
203,999,4.0,101.55425152771708,22.630373117350185,9.0,4,5.0,1958,0.051942062,1,1,17,4017,7,800.0,2,0,1,82342.775873354,15,20585.6939683385,129339.26816358854,25.38856288192927,1,1,1
1798,1,1.0,38.23683434279124,28.23683434279124,10.0,4,17.0,2015,0.0071223169999999,1,1,1,264,0,1007.7811764705882,0,1,1,134683.99500526115,652,134683.99500526115,106080.89813984977,38.23683434279124,1,1,2
12601,999,2.0,54.0253625757881,34.17246029051838,8.0,8,16.0,1976,6.99893e-05,1,1,46,10309,1,240.0,1,16,1,230943.81988922483,15,115471.90994461242,129339.26816358854,27.01268128789405,2,2,2
8970,999,3.0,99.4670119048841,54.321801098095165,1.0,13,20.0,2017,0.060753049,1,1,15,2787,2,520.0,0,7,1,425037.6418200004,15,141679.21394000013,129339.26816358854,33.15567063496137,2,3,3
1175,27,3.0,83.24442640348724,82.24442640348724,1.0,3,17.0,1977,0.072157581,1,1,2,629,1,1007.7811764705882,0,0,0,236682.20464910948,851,78894.06821636982,94738.78010510074,27.748142134495748,1,1,2
1383,6,2.0,62.49245995955869,58.98140644616499,10.0,14,25.0,2018,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,177762.5388361122,511,88881.2694180561,94232.67051796374,31.246229979779343,2,3,3
4013,999,1.0,38.92335467048069,22.76931558034181,9.0,1,12.0,1969,0.236108458,1,1,16,3893,27,1363.3778767631775,3,10,1,218813.7149792157,15,218813.7149792157,129339.26816358854,38.92335467048069,1,1,2
12049,1,2.0,61.54135344167861,1.2422498749577735,1.0,20,22.0,2014,0.0071223169999999,1,1,1,264,0,1007.7811764705882,0,1,1,206168.3192223629,652,103084.15961118144,106080.89813984977,30.770676720839305,3,3,3
155,27,3.0,80.40254937363919,80.40254937363919,0.0,11,17.0,1977,0.072157581,1,1,2,629,1,1007.7811764705882,0,0,0,291416.11323588714,851,97138.70441196238,94738.78010510074,26.800849791213064,2,3,2
3775,999,1.0,38.25486563296427,20.04959523656279,9.0,3,12.0,1968,0.0144231139999999,1,1,19,3806,4,1007.7811764705882,0,3,1,181528.23949753685,15,181528.23949753685,129339.26816358854,38.25486563296427,1,1,2
16051,999,3.0,64.11204240267074,43.15278993299951,6.0,7,9.0,1969,0.309479124,1,1,35,7715,4,990.0,0,6,1,251133.1445126629,15,83711.04817088763,129339.26816358854,21.370680800890245,2,2,2
3689,999,1.0,37.45838624999553,21.784263185999517,6.0,10,17.0,2003,0.1363303,1,1,30,6141,10,262.0,3,6,1,283867.4555743596,15,283867.4555743596,129339.26816358854,37.45838624999553,2,3,2
2134,23,3.0,71.88832396654219,71.88832396654219,0.0,13,15.0,1977,0.005767451,1,1,1,388,0,1007.7811764705882,0,0,1,110073.90366616748,565,36691.30122205582,76232.42437168532,23.962774655514064,2,3,2
6596,1,1.0,41.31464394983645,19.42251158213262,11.0,4,5.0,2014,0.025609157,1,1,33,5261,0,240.0,3,1,1,142334.96417219954,652,142334.96417219954,106080.89813984977,41.31464394983645,1,1,1
5077,999,2.0,46.41709184683627,26.43752388426057,5.0,4,5.0,1962,0.042031587,1,1,37,6856,84,1940.0,2,5,1,210796.5202739365,15,105398.26013696825,129339.26816358854,23.208545923418136,1,1,1
10443,999,2.0,60.48162433361178,31.691525489110667,10.0,7,8.0,2000,0.041116354,1,1,53,14892,4,811.3621621621621,1,4,1,241670.2792842892,15,120835.1396421446,129339.26816358854,30.24081216680589,2,2,2
2794,999,2.0,54.37717132097758,30.345310085377225,7.0,5,5.0,1954,0.150817539,1,1,16,3433,4,2643.0,4,5,1,236932.94762778637,15,118466.47381389319,129339.26816358854,27.18858566048879,1,2,1
14827,58,3.0,65.03061478585566,47.94866795268096,6.0,7,12.0,1977,0.060753049,1,1,15,2787,2,520.0,0,7,1,288806.4517224008,179,96268.81724080026,105638.51674758486,21.67687159528522,2,2,2
4745,999,3.0,59.8508620366005,45.15161889836667,5.0,3,5.0,1963,0.000995363,1,1,42,7651,1,811.3621621621621,1,5,1,209790.5377639726,15,69930.17925465753,129339.26816358854,19.9502873455335,1,1,1
7956,999,1.0,40.477621769547376,23.041588664865188,8.0,7,12.0,1983,0.006076152,1,1,30,5285,0,645.0,6,6,1,209770.97195433627,15,209770.97195433627,129339.26816358854,40.477621769547376,2,2,2
14420,999,1.0,38.865333656256816,37.865333656256816,1.0,14,17.0,1977,0.118537385,1,1,30,6207,1,1183.0,1,0,1,133446.61591698937,15,133446.61591698937,129339.26816358854,38.865333656256816,2,3,2
6516,999,3.0,86.12661581879183,49.2693354471218,10.0,1,17.0,2002,0.041116354,1,1,53,14892,4,811.3621621621621,1,4,1,267359.36576186755,15,89119.78858728918,129339.26816358854,28.708871939597277,1,1,2
8455,999,1.0,59.53987991821973,58.53987991821973,1.0,7,17.0,1977,0.019508796,1,1,37,7687,11,176.0,5,5,1,293722.17748644867,15,293722.17748644867,129339.26816358854,59.53987991821973,2,2,2
3638,999,2.0,66.17024011027192,35.44653612834721,12.0,7,17.0,2011,0.041116354,1,1,53,14892,4,811.3621621621621,1,4,1,204196.46324125628,15,102098.23162062814,129339.26816358854,33.08512005513596,2,2,2
5952,23,1.0,49.86683701063998,49.86683701063998,0.0,3,3.0,1977,0.014072961,1,1,2,475,0,1007.7811764705882,0,0,1,120535.04135496644,565,120535.04135496644,76232.42437168532,49.86683701063998,1,1,1
15669,8,1.0,43.33532329083448,18.962068374889128,8.0,2,14.0,2010,0.458174486,1,0,26,4439,1,1130.0,1,5,1,193574.67282910904,142,193574.67282910904,120139.85223371127,43.33532329083448,1,1,2
3323,999,2.0,81.82833225133498,81.2322001593866,0.0,23,23.0,2018,0.019508796,1,1,37,7687,11,176.0,5,5,1,385779.1585259379,15,192889.57926296894,129339.26816358854,40.91416612566749,3,3,3
5656,999,2.0,40.07059093920184,26.54296808755848,6.0,9,9.0,1981,0.037177818,1,1,52,11217,1,2300.0,1,7,1,213642.32424278077,15,106821.16212139039,129339.26816358854,20.03529546960092,2,2,2
9367,999,1.0,40.81945608725521,39.81945608725521,1.0,16,25.0,1977,0.118537385,1,1,30,6207,1,1183.0,1,0,1,137232.7697077241,15,137232.7697077241,129339.26816358854,40.81945608725521,2,3,3
8972,999,2.0,58.96031138895184,34.34158583320041,9.0,8,15.0,1973,0.265088676,1,1,37,5288,0,1937.0,3,2,1,264619.92602591024,15,132309.96301295512,129339.26816358854,29.48015569447592,2,2,2
3125,62,3.0,94.38209881231012,94.38209881231012,0.0,2,17.0,1977,0.072157581,1,1,2,629,1,1007.7811764705882,0,0,0,199341.0913059466,247,66447.03043531554,102579.53665948348,31.46069960410337,1,1,2
1712,53,3.0,68.91295487928407,39.178145331731386,8.0,10,12.0,1978,0.049637257,1,1,34,7759,0,229.0,1,3,1,360107.8255365945,174,120035.9418455315,138669.19992488436,22.970984959761356,2,3,2
2885,23,3.0,77.05875018647251,78.46692026287381,1.0,5,25.0,1977,0.075778755,1,1,6,1437,3,1007.7811764705882,0,2,1,183040.0508922276,565,61013.3502974092,76232.42437168532,25.6862500621575,1,2,3
8422,62,1.0,54.44647070752237,54.44647070752237,0.0,4,17.0,1977,0.072157581,1,1,2,629,1,1007.7811764705882,0,0,0,143312.7087727574,247,143312.7087727574,102579.53665948348,54.44647070752237,1,1,2
3045,34,3.0,77.33238966637089,42.98423241887288,13.0,6,14.0,2000,0.069753361,1,1,53,13670,4,811.3621621621621,1,11,1,310020.1333935868,111,103340.04446452892,129738.6515885499,25.77746322212363,2,2,2
608,999,3.0,80.05982633021802,54.14822078013654,8.0,5,5.0,1960,0.161975568,1,0,31,7010,5,4508.0,3,7,1,444344.8232719306,15,148114.94109064355,129339.26816358854,26.686608776739337,1,2,1
12023,999,2.0,73.97373571065845,33.86802067546556,11.0,12,17.0,2007,0.158249043,1,1,21,5731,0,811.3621621621621,1,0,1,90241.59930368372,15,45120.79965184186,129339.26816358854,36.98686785532922,2,3,2
7128,999,3.0,83.34906187909324,52.67599888429643,10.0,12,17.0,2009,0.197367951,1,1,8,2423,1,32.0,0,1,1,378955.0925497654,15,126318.36418325514,129339.26816358854,27.783020626364415,2,3,2
14362,27,1.0,40.47360314504186,39.47360314504186,1.0,5,12.0,1977,0.011654127,1,1,4,915,0,1007.7811764705882,0,0,1,105695.79717597172,851,105695.79717597172,94738.78010510074,40.47360314504186,1,2,2
3041,6,1.0,40.707737808818095,39.707737808818095,1.0,16,17.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,110488.25101879996,511,110488.25101879996,94232.67051796374,40.707737808818095,2,3,2
10038,27,2.0,77.9894479853232,77.9894479853232,0.0,9,17.0,1977,0.072157581,1,1,2,629,1,1007.7811764705882,0,0,0,167936.05349540242,851,83968.02674770121,94738.78010510074,38.9947239926616,2,2,2
10098,999,1.0,35.5178869183808,35.5178869183808,0.0,6,17.0,1977,0.236108458,1,1,16,3893,27,1363.3778767631775,3,10,1,161962.24783030586,15,161962.24783030586,129339.26816358854,35.5178869183808,2,2,2
4635,23,2.0,56.059328454478205,55.059328454478205,1.0,13,15.0,2017,0.034656082,1,1,0,168,0,1007.7811764705882,0,0,1,172719.72604867647,565,86359.86302433824,76232.42437168532,28.029664227239103,2,3,2
5144,58,1.0,41.36249358447406,20.662532575397343,8.0,13,16.0,1982,0.43788524,1,1,23,5735,3,1084.0,0,5,1,179754.6997739542,179,179754.6997739542,105638.51674758486,41.36249358447406,2,3,2
9359,999,3.0,51.03144464760322,35.962898737295106,6.0,2,9.0,1973,0.012338886,1,1,35,5776,1,2078.0,2,4,1,201925.40398792937,15,67308.46799597646,129339.26816358854,17.010481549201074,1,1,2
8217,9,3.0,61.40898044993136,46.293964546413314,6.0,7,9.0,1977,0.13012277,1,1,8,1986,0,1007.7811764705882,0,0,1,181043.9932799405,294,60347.99775998017,96749.26169070917,20.46966014997712,2,2,2
11755,53,2.0,60.41072505869755,59.41072505869755,1.0,5,19.0,1977,0.049637257,1,1,34,7759,0,229.0,1,3,1,233742.5560613509,174,116871.27803067544,138669.19992488436,30.205362529348776,1,2,3
12349,53,2.0,55.66373454265775,56.9391085013744,10.0,3,19.0,2019,0.049637257,1,1,34,7759,0,229.0,1,3,1,254911.48520590813,174,127455.74260295407,138669.19992488436,27.831867271328875,1,1,3
733,1,3.0,79.89248552694866,78.89248552694866,1.0,12,17.0,1977,0.0071223169999999,1,1,1,264,0,1007.7811764705882,0,1,1,239796.0746386079,652,79932.02487953597,106080.89813984977,26.630828508982887,2,3,2
1822,999,3.0,86.3374916106959,53.64009327339221,12.0,12,12.0,1998,0.090799103,1,1,74,19083,2,1824.0896226415093,5,15,1,342161.1651978496,15,114053.72173261654,129339.26816358854,28.77916387023197,2,3,2
7557,999,2.0,46.858621967543534,29.17482482579763,5.0,3,9.0,1973,0.040242764,1,1,25,3478,11,2729.0,3,1,1,196256.1295301581,15,98128.06476507905,129339.26816358854,23.429310983771767,1,1,2
15815,999,2.0,47.028644769671175,32.9908471064551,5.0,3,5.0,1964,0.225824954,0,1,41,6558,7,1548.0,3,2,1,190884.57451377076,15,95442.28725688538,129339.26816358854,23.514322384835587,1,1,1
11561,999,1.0,45.45061768253672,23.3103618395241,13.0,7,12.0,1972,0.1220903469999999,1,1,29,6566,7,1894.0,4,0,1,225045.4681360365,15,225045.4681360365,129339.26816358854,45.45061768253672,2,2,2
12363,23,1.0,29.674107963431588,32.60886776880408,1.0,1,4.0,1977,0.034656082,1,1,0,168,0,1007.7811764705882,0,0,1,73744.72986098177,565,73744.72986098177,76232.42437168532,29.674107963431588,1,1,1
9737,53,2.0,56.803894592366255,32.17816706859256,10.0,10,22.0,2018,0.049637257,1,1,34,7759,0,229.0,1,3,1,294673.20586853,174,147336.602934265,138669.19992488436,28.401947296183128,2,3,3
12273,999,3.0,80.5283768740577,46.31568478101154,10.0,9,16.0,1979,0.037177818,1,1,52,11217,1,2300.0,1,7,1,307829.6273044848,15,102609.8757681616,129339.26816358854,26.842792291352566,2,2,2
2233,999,2.0,41.46987788291027,25.134522876113124,7.0,7,12.0,1991,0.042031587,1,1,37,6856,84,1940.0,2,5,1,280848.7145929111,15,140424.35729645556,129339.26816358854,20.734938941455134,2,2,2
1980,999,1.0,34.38266499530725,22.438041912650046,5.0,7,9.0,1965,0.069660344,1,1,31,6119,4,811.3621621621621,1,2,1,153408.9607483802,15,153408.9607483802,129339.26816358854,34.38266499530725,2,2,2
15108,999,2.0,47.853740605946754,27.30822181347372,6.0,3,12.0,1972,0.333891544,1,1,30,6564,1,1007.7811764705882,0,0,1,179439.0050051266,15,89719.5025025633,129339.26816358854,23.926870302973377,1,1,2
1643,1,2.0,61.39242924924669,62.42693238079696,10.0,3,17.0,1977,0.0071223169999999,1,1,1,264,0,1007.7811764705882,0,1,1,200014.33614923392,652,100007.16807461696,106080.89813984977,30.696214624623344,1,1,2
7203,62,2.0,69.96635914161659,69.96635914161659,0.0,6,15.0,1977,0.072157581,1,1,2,629,1,1007.7811764705882,0,0,0,162067.27505045023,247,81033.63752522512,102579.53665948348,34.983179570808296,2,2,2
3727,999,2.0,38.62215475035021,27.469225032423815,6.0,8,9.0,1971,0.007658515,1,1,35,7077,56,2301.0,3,19,1,220953.53402180213,15,110476.76701090107,129339.26816358854,19.311077375175106,2,2,2
8582,999,3.0,80.83836940700625,45.04929906357594,8.0,11,25.0,2010,0.069660344,1,1,31,6119,4,811.3621621621621,1,2,1,256658.6691846847,15,85552.88972822823,129339.26816358854,26.946123135668753,2,3,3
2963,1,1.0,41.88240067525352,41.65805919441423,6.0,13,17.0,2018,0.0071223169999999,1,1,1,264,0,1007.7811764705882,0,1,1,172666.27518976768,652,172666.27518976768,106080.89813984977,41.88240067525352,2,3,2
5339,999,1.0,51.91232445151774,26.371754930142657,11.0,17,17.0,2006,0.158249043,1,1,21,5731,0,811.3621621621621,1,0,1,188574.4049033424,15,188574.4049033424,129339.26816358854,51.91232445151774,2,3,2
5178,999,1.0,38.723142136003176,21.5057076933143,9.0,1,5.0,1963,0.040242764,1,1,25,3478,11,2729.0,3,1,1,166809.6522301516,15,166809.6522301516,129339.26816358854,38.723142136003176,1,1,1
10055,1,3.0,80.30789658180373,77.10335921326966,1.0,5,17.0,1977,0.0071223169999999,1,1,1,264,0,1007.7811764705882,0,1,1,262295.0785180716,652,87431.6928393572,106080.89813984977,26.769298860601243,1,2,2
5736,1,1.0,38.866105136467255,37.866105136467255,1.0,6,17.0,1977,0.0071223169999999,1,1,1,264,0,1007.7811764705882,0,1,1,142155.31782415847,652,142155.31782415847,106080.89813984977,38.866105136467255,2,2,2
1818,45,2.0,62.99937491068538,60.08643050453893,1.0,1,19.0,1977,0.195781053,1,1,23,5212,6,1363.3778767631775,3,2,1,385908.3388154483,116,192954.16940772414,164907.84037313267,31.49968745534269,1,1,3
992,999,1.0,39.78348289956492,19.80208701454685,8.0,11,17.0,1987,0.0,1,1,23,5067,4,1010.7083333333334,2,6,1,270357.8143034028,15,270357.8143034028,129339.26816358854,39.78348289956492,2,3,2
12284,1,2.0,65.78602113835325,65.14968600104484,0.0,15,17.0,1977,0.0071223169999999,1,1,1,264,0,1007.7811764705882,0,1,1,177203.80719886202,652,88601.90359943101,106080.89813984977,32.893010569176624,2,3,2
523,999,1.0,18.50917706919791,15.170850503719851,3.0,5,5.0,1970,0.225824954,0,1,41,6558,7,1548.0,3,2,1,115845.86152704182,15,115845.86152704182,129339.26816358854,18.50917706919791,1,2,1
5455,999,1.0,41.30260084710324,18.773175727868495,9.0,2,7.0,2003,0.041116354,1,1,53,14892,4,811.3621621621621,1,4,1,155644.45180544409,15,155644.45180544409,129339.26816358854,41.30260084710324,1,1,2
643,999,3.0,63.86801728904197,40.99230135430807,7.0,4,9.0,1978,0.0077202819999999,1,1,38,4788,2,1007.7811764705882,0,4,1,280930.70240196696,15,93643.56746732233,129339.26816358854,21.289339096347323,1,1,2
5328,74,2.0,87.10519184487794,87.20199450729118,1.0,9,17.0,2018,0.075778755,1,1,6,1437,3,1007.7811764705882,0,2,1,261621.4958414077,114,130810.74792070386,127646.56495323495,43.55259592243897,2,2,2
6101,45,2.0,60.351510698246805,59.351510698246805,1.0,8,10.0,1977,0.195781053,1,1,23,5212,6,1363.3778767631775,3,2,1,350843.21243251004,116,175421.60621625502,164907.84037313267,30.175755349123403,2,2,2
154,999,3.0,67.41622951764275,47.768505357968046,6.0,8,12.0,1973,0.0,1,1,33,7425,1,1010.7083333333334,2,5,1,325093.48506446247,15,108364.49502148748,129339.26816358854,22.472076505880917,2,2,2
5977,999,2.0,85.91644306957555,45.4256470672939,16.0,1,1.0,2013,0.0,1,1,36,6714,2,2672.0,0,2,1,493707.3557317052,15,246853.6778658526,129339.26816358854,42.958221534787775,1,1,1
5827,999,2.0,57.535587253090114,56.535587253090114,1.0,10,10.0,1977,0.282797669,1,1,33,8667,2,1007.7811764705882,0,6,1,290233.7914195982,15,145116.8957097991,129339.26816358854,28.767793626545057,2,3,2
1670,999,1.0,39.68097551216411,24.220959077669715,8.0,2,12.0,1976,0.002211665,1,1,39,7614,3,811.3621621621621,1,5,0,170413.67228469998,15,170413.67228469998,129339.26816358854,39.68097551216411,1,1,2
9460,27,3.0,97.64399825510958,97.75223334964976,1.0,6,10.0,2019,0.072157581,1,1,2,629,1,1007.7811764705882,0,0,0,266893.64539600734,851,88964.54846533579,94738.78010510074,32.54799941836986,2,2,2
15366,30,3.0,78.1166255565342,46.3519400792865,10.0,7,15.0,1982,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,447734.9092992124,228,149244.96976640413,93960.73385441,26.0388751855114,2,2,2
